	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr	mean	stdv
1716	GO:0048730	1.0	0.5449294117045944	0	5	epidermis morphogenesis	BP	1.0	5191.8	1488.4128997022299
1717	GO:0048738	1.0	0.5504557155058756	0	5	cardiac muscle tissue development	BP	1.0	3418.0	1419.2467015991265
1718	GO:0048789	1.0	0.4274509814199307	0	7	cytoskeletal matrix organization at active zone	BP	1.0	6022.142857142857	2856.157330028854
1719	GO:0048800	1.0	0.1842711629193073	0	14	antennal morphogenesis	BP	1.0	3985.5	2584.025507116478
1720	GO:0048843	1.0	0.4826050384411326	0	6	negative regulation of axon extension involved in axon guidance	BP	1.0	4390.666666666667	1790.487984383649
1721	GO:0048854	1.0	0.4826050384411326	0	6	brain morphogenesis	BP	1.0	4616.833333333333	1610.5491213316725
1722	GO:0048863	1.0	0.4505739167800277	0	7	stem cell differentiation	BP	1.0	5865.142857142857	6758.750273926839
1723	GO:0048935	1.0	0.3789182881086355	0	8	peripheral nervous system neuron development	BP	1.0	3607.625	1483.1351032104258
1724	GO:0050684	1.0	0.4274033968674815	0	7	regulation of mRNA processing	BP	1.0	4180.142857142857	1326.4867053958124
1725	GO:0050688	1.0	0.4482543152847121	0	7	regulation of defense response to virus	BP	1.0	2698.1428571428573	1696.405479542084
1726	GO:0050714	1.0	0.4994360779724803	0	6	positive regulation of protein secretion	BP	1.0	2403.6666666666665	989.495606637824
1727	GO:0050768	1.0	0.4826050384270869	0	6	negative regulation of neurogenesis	BP	1.0	5236.166666666667	2554.214453060318
1728	GO:0050770	1.0	0.064685075166784	0	23	regulation of axonogenesis	BP	1.0	5368.95652173913	3805.8779993499174
1729	GO:0050772	1.0	0.5449294117045944	0	5	positive regulation of axonogenesis	BP	1.0	6750.6	3000.234830809082
1730	GO:0050773	1.0	0.144472176755058	0	16	regulation of dendrite development	BP	1.0	4167.125	2449.3291396574286
1731	GO:0050775	1.0	0.2644802246422891	0	11	positive regulation of dendrite morphogenesis	BP	1.0	3369.181818181818	2314.995810645407
1732	GO:0050802	1.0	0.5449294117045944	0	5	circadian sleep/wake cycle, sleep	BP	1.0	5083.2	1068.848052811998
1733	GO:0050908	1.0	0.4283311208060307	0	7	detection of light stimulus involved in visual perception	BP	1.0	3885.714285714286	2283.060459388776
1734	GO:0050909	1.0	0.0006464029832715	0	64	sensory perception of taste	BP	1.0	1805.0	2004.0799244915358
1735	GO:0050912	1.0	0.0978693544176824	0	20	detection of chemical stimulus involved in sensory perception of taste	BP	1.0	1549.45	449.9616066955046
1736	GO:0050913	1.0	0.5578720317935414	0	5	sensory perception of bitter taste	BP	1.0	1448.2	203.3700076215763
1737	GO:0050916	1.0	0.2109157362949519	0	13	sensory perception of sweet taste	BP	1.0	1962.0	553.1529208511457
1738	GO:0050919	1.0	0.5449294117045944	0	5	negative chemotaxis	BP	1.0	4778.6	1647.2183340407548
1739	GO:0050975	1.0	0.2972247731207925	0	10	sensory perception of touch	BP	1.0	4156.1	2144.4900302869214
1740	GO:0050982	1.0	0.432639641591354	0	7	detection of mechanical stimulus	BP	1.0	4310.714285714285	2716.316082716533
1741	GO:0051012	1.0	0.5449294117045944	0	5	microtubule sliding	BP	1.0	4551.4	3294.165363183822
1742	GO:0051013	1.0	0.5449302876669665	0	5	microtubule severing	BP	1.0	2680.6	486.5398647593021
1743	GO:0051014	1.0	0.5262190817948219	0	6	actin filament severing	BP	1.0	2136.6666666666665	1516.7313173033938
1744	GO:0051016	1.0	0.4362861898203833	0	7	barbed-end actin filament capping	BP	1.0	2336.0	1212.9050133578355
1745	GO:0051056	1.0	0.3785261575295474	0	8	regulation of small GTPase mediated signal transduction	BP	1.0	5374.875	2050.405413418283
1746	GO:0051091	1.0	0.2913200920988813	0	11	positive regulation of DNA-binding transcription factor activity	BP	1.0	2433.2727272727275	1540.7189638671405
1747	GO:0051123	1.0	0.2230052699752631	0	14	RNA polymerase II preinitiation complex assembly	BP	1.0	1902.5	1590.6749129132038
1748	GO:0051131	1.0	0.5798363207040691	0	5	chaperone-mediated protein complex assembly	BP	1.0	1986.8	1252.7215811983124
1749	GO:0051256	1.0	0.4848882733433096	0	6	mitotic spindle midzone assembly	BP	1.0	2710.0	977.8779746641875
1750	GO:0051260	1.0	0.2372372913783264	0	12	protein homooligomerization	BP	1.0	3193.4166666666665	1250.5161240019615
1751	GO:0051298	1.0	0.2733422921513088	0	11	centrosome duplication	BP	1.0	3309.818181818182	2233.122063112612
1752	GO:0051306	1.0	0.5563046779046956	0	5	mitotic sister chromatid separation	BP	1.0	2746.2	1261.1430370897663
1753	GO:0051480	1.0	0.4277916891295977	0	7	regulation of cytosolic calcium ion concentration	BP	1.0	3208.0	1196.907204900554
1754	GO:0051489	1.0	0.2440027861147609	0	12	regulation of filopodium assembly	BP	1.0	3104.0	2373.1072106698703
1755	GO:0051493	1.0	0.4244213952729576	0	8	regulation of cytoskeleton organization	BP	1.0	2728.25	2104.4047109574717
1756	GO:0051560	1.0	0.4122469451929866	0	8	mitochondrial calcium ion homeostasis	BP	1.0	1815.625	924.1608271156055
1757	GO:0051642	1.0	0.1610951116119449	0	16	centrosome localization	BP	1.0	3616.625	3346.321410799477
1758	GO:0051646	1.0	0.4274033968674815	0	7	mitochondrion localization	BP	1.0	7634.571428571428	9416.388431986057
1759	GO:0051764	1.0	0.5451206706307992	0	5	actin crosslink formation	BP	1.0	4196.2	1672.4247546601312
1760	GO:0051865	1.0	0.1892995422333881	0	14	protein autoubiquitination	BP	1.0	3197.0	1949.0440147489157
1761	GO:0051898	1.0	0.4274033968674815	0	7	negative regulation of protein kinase B signaling	BP	1.0	3457.8571428571427	1295.0008746352732
1762	GO:0055001	1.0	0.2191725364410797	0	13	muscle cell development	BP	1.0	3675.846153846154	2009.590652773837
1763	GO:0055069	1.0	0.5790329630286759	0	5	zinc ion homeostasis	BP	1.0	1798.8	982.2792678256017
1764	GO:0055072	1.0	0.4328127675626639	0	7	iron ion homeostasis	BP	1.0	2626.714285714286	782.1195952183334
1765	GO:0060047	1.0	0.5504557155058756	0	5	heart contraction	BP	1.0	8741.2	8017.185850409107
1766	GO:0060179	1.0	0.2632362988331918	0	11	male mating behavior	BP	1.0	2948.0	1350.31673052187
1767	GO:0060180	1.0	0.5466806253810276	0	6	female mating behavior	BP	1.0	3225.5	3458.953924237789
1768	GO:0060213	1.0	0.3195260297859086	0	10	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	BP	1.0	3558.0	1865.8276983687426
1769	GO:0060252	1.0	0.4886617509751339	0	6	positive regulation of glial cell proliferation	BP	1.0	1948.1666666666667	638.222379391036
1770	GO:0060253	1.0	0.4279949485989044	0	7	negative regulation of glial cell proliferation	BP	1.0	3828.0	1499.6217618357732
1771	GO:0060269	1.0	0.5449294116966646	0	5	centripetally migrating follicle cell migration	BP	1.0	6612.8	4293.017931478973
1772	GO:0060285	1.0	0.3372762705171986	0	9	cilium-dependent cell motility	BP	1.0	3369.1111111111113	2206.963748604476
1773	GO:0060323	1.0	0.5792175811760132	0	5	head morphogenesis	BP	1.0	2928.0	1425.1084169283401
1774	GO:0060439	1.0	0.2745154606407368	0	11	trachea morphogenesis	BP	1.0	3331.7272727272725	1676.0234371820316
1775	GO:0060446	1.0	0.13338090245349	0	17	branching involved in open tracheal system development	BP	1.0	4806.705882352941	3858.496091739034
1776	GO:0060828	1.0	0.5389343200603478	0	6	regulation of canonical Wnt signaling pathway	BP	1.0	1745.3333333333333	1446.6183171643984
1777	GO:0060914	1.0	0.4844861447089109	0	6	heart formation	BP	1.0	2952.0	1074.376253150326
1778	GO:0060997	1.0	0.584894656239163	0	5	dendritic spine morphogenesis	BP	1.0	3152.0	1779.925054602019
1779	GO:0061025	1.0	0.4920155988881941	0	6	membrane fusion	BP	1.0	1948.1666666666667	722.9959466614519
1780	GO:0061101	1.0	0.4830553794072401	0	6	neuroendocrine cell differentiation	BP	1.0	2946.6666666666665	886.6157880139262
1781	GO:0061320	1.0	0.3021079500759897	0	10	pericardial nephrocyte differentiation	BP	1.0	3188.9	1167.424382990179
1782	GO:0061512	1.0	0.5073518358524272	0	7	protein localization to cilium	BP	1.0	1499.2857142857142	1021.2219171569088
1783	GO:0061541	1.0	0.544954083701867	0	5	rhabdomere morphogenesis	BP	1.0	4130.8	2098.2774268432668
1784	GO:0061668	1.0	0.5950343418272429	0	5	mitochondrial ribosome assembly	BP	1.0	1053.8	228.24495613266026
1785	GO:0061883	1.0	0.487788006676602	0	6	clathrin-dependent endocytosis involved in vitellogenesis	BP	1.0	2210.5	847.8837872413097
1786	GO:0061964	1.0	0.6172721975230009	0	5	negative regulation of entry into reproductive diapause	BP	1.0	3113.4	3771.4220447995476
1787	GO:0070059	1.0	0.5597018911426475	0	5	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	BP	1.0	2761.4	1666.6352450371378
1788	GO:0070131	1.0	0.4513532224208888	0	7	positive regulation of mitochondrial translation	BP	1.0	1609.0	672.6283202057858
1789	GO:0070193	1.0	0.5449294116966646	0	5	synaptonemal complex organization	BP	1.0	4635.4	1616.0702459979889
1790	GO:0070252	1.0	0.5500746218004507	0	5	actin-mediated cell contraction	BP	1.0	4031.6	2498.7621415412873
1791	GO:0070286	1.0	0.2124005586638477	0	14	axonemal dynein complex assembly	BP	1.0	1661.9285714285713	850.0088624988157
1792	GO:0070482	1.0	0.5449294117045944	0	5	response to oxygen levels	BP	1.0	3162.0	853.3163539977422
1793	GO:0070507	1.0	0.3785917525012593	0	8	regulation of microtubule cytoskeleton organization	BP	1.0	3363.375	1815.0970316693815
1794	GO:0070534	1.0	0.3251482723822699	0	10	protein K63-linked ubiquitination	BP	1.0	3488.1	2939.336777233939
1795	GO:0070536	1.0	0.5449765964929923	0	5	protein K63-linked deubiquitination	BP	1.0	2955.0	879.755875229032
1796	GO:0070584	1.0	0.3358888540097662	0	9	mitochondrion morphogenesis	BP	1.0	2962.222222222222	605.9764897855688
1797	GO:0070816	1.0	0.3913974414211751	0	9	phosphorylation of RNA polymerase II C-terminal domain	BP	1.0	1576.5555555555557	1168.6971008692744
1798	GO:0070873	1.0	0.4970273926446135	0	6	regulation of glycogen metabolic process	BP	1.0	1759.1666666666667	672.3925977846243
1799	GO:0070922	1.0	0.2049289333549929	0	14	RISC complex assembly	BP	1.0	3275.1428571428573	2011.7166392747004
1800	GO:0070936	1.0	0.2853188995025595	0	11	protein K48-linked ubiquitination	BP	1.0	3605.6363636363635	2793.429019314866
1801	GO:0070979	1.0	0.3883052714988052	0	8	protein K11-linked ubiquitination	BP	1.0	3486.875	1848.8400713352682
1802	GO:0071108	1.0	0.5553214194031979	0	5	protein K48-linked deubiquitination	BP	1.0	2560.8	892.7430537394284
1803	GO:0071218	1.0	0.4855467255482738	0	7	cellular response to misfolded protein	BP	1.0	1218.857142857143	524.4663760355251
1804	GO:0071243	1.0	0.4843192976615826	0	6	cellular response to arsenic-containing substance	BP	1.0	2941.1666666666665	1554.0575296801453
1805	GO:0071260	1.0	0.4472053085375262	0	7	cellular response to mechanical stimulus	BP	1.0	5204.714285714285	2731.4200238957715
1806	GO:0071276	1.0	0.4843192976615826	0	6	cellular response to cadmium ion	BP	1.0	2941.1666666666665	1554.0575296801453
1807	GO:0071277	1.0	0.4517751946602416	0	7	cellular response to calcium ion	BP	1.0	2876.5714285714284	1543.8025278182308
1808	GO:0071329	1.0	0.537138293456902	0	7	cellular response to sucrose stimulus	BP	1.0	2693.5714285714284	2734.2120754377097
1809	GO:0071361	1.0	0.3487935059598457	0	9	cellular response to ethanol	BP	1.0	3769.5555555555557	2633.823503371777
1810	GO:0071363	1.0	0.5449294116966646	0	5	cellular response to growth factor stimulus	BP	1.0	3560.0	822.1892726130644
1811	GO:0071390	1.0	0.4826050384411326	0	6	cellular response to ecdysone	BP	1.0	4382.666666666667	984.0121385881828
1812	GO:0071526	1.0	0.5449294117045944	0	5	semaphorin-plexin signaling pathway	BP	1.0	4842.8	1618.7863849192704
1813	GO:0071712	1.0	0.4750166025063209	0	7	ER-associated misfolded protein catabolic process	BP	1.0	1680.857142857143	1506.1261025341448
1814	GO:0071880	1.0	0.2756406171122665	0	11	adenylate cyclase-activating adrenergic receptor signaling pathway	BP	1.0	4193.636363636364	2151.2534727763327
1815	GO:0071897	1.0	0.5464210657130648	0	5	DNA biosynthetic process	BP	1.0	4061.8	2123.4521327310395
1816	GO:0071902	1.0	0.4278201257330251	0	7	positive regulation of protein serine/threonine kinase activity	BP	1.0	4401.0	3261.166925240981
1817	GO:0071907	1.0	0.4837053205529013	0	6	determination of digestive tract left/right asymmetry	BP	1.0	3021.6666666666665	1719.564544360642
1818	GO:0072002	1.0	0.5635987635845652	0	5	Malpighian tubule development	BP	1.0	3624.0	2756.996118967163
1819	GO:0072089	1.0	0.354536938511418	0	9	stem cell proliferation	BP	1.0	2224.6666666666665	1395.5233984263953
1820	GO:0072553	1.0	0.1862082978517917	0	14	terminal button organization	BP	1.0	3207.285714285714	1637.5887949129626
1821	GO:0072593	1.0	0.5673172806286594	0	5	reactive oxygen species metabolic process	BP	1.0	2357.0	1598.8952435979038
1822	GO:0072657	1.0	0.3441609074713745	0	9	protein localization to membrane	BP	1.0	3415.0	2268.4721730715587
1823	GO:0072659	1.0	0.0072955868618055	0	43	protein localization to plasma membrane	BP	1.0	2518.5581395348836	1690.7407940504381
1824	GO:0072697	1.0	0.4826050384411326	0	6	protein localization to cell cortex	BP	1.0	3245.1666666666665	974.6140119156004
1825	GO:0080009	1.0	0.380362374371237	0	8	mRNA methylation	BP	1.0	2996.375	1369.402053589449
1826	GO:0080163	1.0	0.2575156700677972	0	16	regulation of protein serine/threonine phosphatase activity	BP	1.0	733.3125	276.89341784114333
1827	GO:0080188	1.0	0.42910363508005	0	7	gene silencing by RNA-directed DNA methylation	BP	1.0	3202.4285714285716	1344.1613271737094
1828	GO:0090070	1.0	0.5530194407240717	0	5	positive regulation of ribosome biogenesis	BP	1.0	3205.0	2546.826495857148
1829	GO:0090140	1.0	0.4957360676766192	0	6	regulation of mitochondrial fission	BP	1.0	1966.5	898.6760168900322
1830	GO:0090141	1.0	0.4559944480338812	0	7	positive regulation of mitochondrial fission	BP	1.0	1685.0	770.6865214117308
1831	GO:0090158	1.0	0.5797867823315302	0	5	endoplasmic reticulum membrane organization	BP	1.0	1502.8	832.3382485504316
1832	GO:0090163	1.0	0.5757160557272561	0	5	establishment of epithelial cell planar polarity	BP	1.0	2690.8	1652.3237455172034
1833	GO:0090254	1.0	0.2661265986692033	0	11	cell elongation involved in imaginal disc-derived wing morphogenesis	BP	1.0	4064.818181818182	2002.3615974499085
1834	GO:0090278	1.0	0.5476360489626606	0	5	negative regulation of peptide hormone secretion	BP	1.0	4735.2	3246.9448655620868
1835	GO:0097010	1.0	0.6180345529107619	0	5	eukaryotic translation initiation factor 4F complex assembly	BP	1.0	1407.8	1043.595208881298
1836	GO:0097352	1.0	0.0753635366035182	0	22	autophagosome maturation	BP	1.0	3226.181818181818	2095.976614121004
1837	GO:0097374	1.0	0.5449294117045944	0	5	sensory neuron axon guidance	BP	1.0	5183.6	2083.175038252907
1838	GO:0097720	1.0	0.5923089262867802	0	5	calcineurin-mediated signaling	BP	1.0	2035.8	1425.1543635690834
1839	GO:0098534	1.0	0.5167020863981071	0	6	centriole assembly	BP	1.0	2369.8333333333335	1828.4315151395624
1840	GO:0098586	1.0	0.3167307991938035	0	10	cellular response to virus	BP	1.0	2639.1	1450.7585222910118
1841	GO:0098703	1.0	0.427403396873701	0	7	calcium ion import across plasma membrane	BP	1.0	5575.0	2278.6165602337373
1842	GO:0098789	1.0	0.5089052019930244	0	6	pre-mRNA cleavage required for polyadenylation	BP	1.0	2203.3333333333335	1320.38550767906
1843	GO:0120177	1.0	0.427403396861262	0	7	negative regulation of torso signaling pathway	BP	1.0	3539.4285714285716	798.2124416725264
1844	GO:0140591	1.0	0.2905054971265501	0	11	nuclear envelope budding	BP	1.0	2108.090909090909	1243.4958386848127
1845	GO:0140718	1.0	0.4834523969535023	0	6	facultative heterochromatin formation	BP	1.0	3105.6666666666665	1875.946220503728
1846	GO:0150007	1.0	0.4274033968674815	0	7	clathrin-dependent synaptic vesicle endocytosis	BP	1.0	3974.4285714285716	780.2576235985608
1847	GO:0150008	1.0	0.4826050384411326	0	6	bulk synaptic vesicle endocytosis	BP	1.0	3915.6666666666665	1071.2202802826732
1848	GO:1900073	1.0	0.242827451234313	0	12	regulation of neuromuscular synaptic transmission	BP	1.0	3736.5	1795.4176162293459
1849	GO:1900075	1.0	0.4121040785500899	0	8	positive regulation of neuromuscular synaptic transmission	BP	1.0	4358.875	4811.414850059699
1850	GO:1900087	1.0	0.4874997781397223	0	6	positive regulation of G1/S transition of mitotic cell cycle	BP	1.0	4135.666666666667	2825.0738436759884
1851	GO:1900182	1.0	0.5449294116966646	0	5	positive regulation of protein localization to nucleus	BP	1.0	4482.0	2138.867457324086
1852	GO:1900369	1.0	0.466875086127877	0	7	negative regulation of post-transcriptional gene silencing by RNA	BP	1.0	3026.285714285714	1868.8995780011994
1853	GO:1901215	1.0	0.1954506022580524	0	14	negative regulation of neuron death	BP	1.0	5322.214285714285	4866.585752111336
1854	GO:1901216	1.0	0.5490612553491647	0	5	positive regulation of neuron death	BP	1.0	2447.0	1262.1827126054293
1855	GO:1901562	1.0	0.5058742427544437	0	6	response to paraquat	BP	1.0	1980.5	817.796786086454
1856	GO:1901673	1.0	0.6370432222750029	0	5	regulation of mitotic spindle assembly	BP	1.0	1087.0	813.0335786423584
1857	GO:1901800	1.0	0.5449294117045944	0	5	positive regulation of proteasomal protein catabolic process	BP	1.0	3080.4	779.5733705046626
1858	GO:1902275	1.0	0.4282981731365534	0	7	regulation of chromatin organization	BP	1.0	2798.285714285714	836.812611603563
1859	GO:1902669	1.0	0.2086946334399062	0	13	positive regulation of axon guidance	BP	1.0	4476.615384615385	3014.441561714886
1860	GO:1902975	1.0	0.4828592704172647	0	6	mitotic DNA replication initiation	BP	1.0	3312.0	1117.1861975516883
1861	GO:1903146	1.0	0.6045555798800352	0	5	regulation of autophagy of mitochondrion	BP	1.0	2274.2	1936.3810988542518
1862	GO:1903265	1.0	0.509717596790203	0	6	positive regulation of tumor necrosis factor-mediated signaling pathway	BP	1.0	1726.5	783.7382109692836
1863	GO:1903862	1.0	0.4939841064422259	0	6	positive regulation of oxidative phosphorylation	BP	1.0	3158.1666666666665	1757.5462456378086
1864	GO:1904825	1.0	0.4415725643255984	0	7	protein localization to microtubule plus-end	BP	1.0	2157.1428571428573	1598.8942097204401
1865	GO:1905349	1.0	0.5719275612115003	0	5	ciliary transition zone assembly	BP	1.0	3046.4	1887.9229433427627
1866	GO:1990146	1.0	0.4446851894398977	0	7	protein localization to rhabdomere	BP	1.0	2443.714285714286	1276.6173735177454
1867	GO:1990709	1.0	0.4274033968674815	0	7	presynaptic active zone organization	BP	1.0	6252.428571428572	2510.9605934862493
1868	GO:1990834	1.0	0.3512994192996271	0	11	response to odorant	BP	1.0	1714.909090909091	1496.4904066481959
